  SCHEMATIC
<-Volume->                  <--Area-->     <-Volume->  <ML#> ***       <sb>
<Name>   x                  <-factor->     <Name>   x        ***        x x
*** Each COPY operation holds the inflow for up to 10 reaches.  For example,
*** COPY 80 members 1-10 hold the data for reaches 80-89, so the member
*** subscript is one more than the ones digit of the reach number.  All of
*** the COPY outputs are written to the transfer WDM file, with the dataset
*** number matching the reach number.  The transfers are all in acre-feet/day.

*** In the MASS-LINK table number, the tens digit matches the reach number,
*** while the ones digit indicates PERLND (1) or IMPLND (2).
***<IHM_SCHEMATIC>
PERLND 254                        .041     COPY   240     81
PERLND 254                      42.820     COPY   420     51
PERLND 255                     118.363     COPY   120     51
PERLND 255                     435.961     COPY   240     71
PERLND 255                        .907     COPY   240     81
PERLND 255                     953.612     COPY   420     51
PERLND 261                      57.620     COPY   120     61
PERLND 261                      87.285     COPY   240     31
PERLND 261                      34.914     COPY   240     81
PERLND 261                      58.252     COPY   240     91
PERLND 261                     694.487     COPY   420     61
PERLND 262                      31.178     COPY   120     61
PERLND 262                      47.230     COPY   240     31
PERLND 262                      18.892     COPY   240     81
PERLND 262                      31.520     COPY   240     91
PERLND 262                     375.788     COPY   420     61
PERLND 263                      21.091     COPY   120     61
PERLND 263                      31.950     COPY   240     31
PERLND 263                      12.780     COPY   240     81
PERLND 263                      21.323     COPY   240     91
PERLND 263                     254.211     COPY   420     61
PERLND 264                        .102     COPY   120     61
PERLND 264                        .154     COPY   240     31
PERLND 264                        .062     COPY   240     81
PERLND 264                        .103     COPY   240     91
PERLND 264                       1.229     COPY   420     61
PERLND 265                     158.548     COPY   120     61
PERLND 265                     240.178     COPY   240     31
PERLND 265                      96.071     COPY   240     81
PERLND 265                     160.289     COPY   240     91
PERLND 265                    1910.977     COPY   420     61
PERLND 271                       8.164     COPY   120     71
PERLND 271                      92.925     COPY   240     91
PERLND 271                        .234     COPY   250      1
PERLND 271                     177.159     COPY   420     71
PERLND 272                      11.797     COPY   120     71
PERLND 272                     134.283     COPY   240     91
PERLND 272                        .339     COPY   250      1
PERLND 272                     256.008     COPY   420     71
PERLND 273                       8.010     COPY   120     71
PERLND 273                      91.180     COPY   240     91
PERLND 273                        .230     COPY   250      1
PERLND 273                     173.832     COPY   420     71
PERLND 274                        .811     COPY   120     71
PERLND 274                       9.229     COPY   240     91
PERLND 274                        .023     COPY   250      1
PERLND 274                      17.595     COPY   420     71
PERLND 275                      51.875     COPY   120     71
PERLND 275                     590.480     COPY   240     91
PERLND 275                       1.489     COPY   250      1
PERLND 275                    1125.735     COPY   420     71
PERLND 281                      55.706     COPY   250      1
PERLND 281                        .089     COPY   250     11
PERLND 281                     143.520     COPY   420     81
PERLND 282                      81.291     COPY   250      1
PERLND 282                        .130     COPY   250     11
PERLND 282                     209.440     COPY   420     81
PERLND 283                     132.533     COPY   250      1
PERLND 283                        .212     COPY   250     11
PERLND 283                     341.460     COPY   420     81
